A2,A3,A7,A10,A13,A14,A1_1,A4_2,A4_3,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A5_8,A5_9,A5_10,A5_11,A5_12,A5_13,A5_14,A6_2,A6_3,A6_4,A6_5,A6_7,A6_8,A6_9,A8_1,A9_1,A11_1,A12_2,A12_3
0.28297911027673167,0.048501902760932,1.5778876149947916,0.7408299319472283,-1.0696373068996794,-0.0033393045188686884,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False
-1.1522643513947313,1.0958318537176501,-0.6648766866375322,-0.49388662129815225,-1.0696373068996794,-0.1858096373063329,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5573638897139231,1.0787448967442679,0.08271141390657576,0.7408299319472283,1.953012655419018,-0.15776682826741736,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False
-0.9411991364430455,0.5510594608015836,-0.21632382631106742,-0.2881005290905888,-0.1395911646477726,-0.15046801495591877,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.920092614947877,-0.3535441436715893,-0.6155358720016211,0.12347165532453808,-0.4883584679922377,-0.19426089482491019,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.5756341841467261,1.7903663989298304,-0.21632382631106742,-0.49388662129815225,0.5579434420411575,-0.1952212649974758,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.836868211192129,1.857709111707278,-0.6648766866375322,1.7697603929850454,-1.0696373068996794,0.0734903092863794,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
-1.3287148710943408,-0.8390147447388587,-0.21632382631106742,-0.08231443688302535,-0.4883584679922377,-0.1954133390319889,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
-1.1100513084043941,0.9028497514300398,-0.30304404597418394,0.3292577475321015,-0.7208700035552144,-0.09169336039490399,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1.7182225719481947,0.350036437585323,0.257647029433897,-0.49388662129815225,-0.645303754497247,-0.1954133390319889,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1.204067708325888,1.1541285304503655,0.8302995144506837,0.9466160241547917,-1.0696373068996794,-0.1954133390319889,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
0.2897331971551855,-0.45405565527971964,-0.365841446419889,-0.49388662129815225,0.15104825480594827,-0.1954133390319889,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0.47293780373324884,-0.15252112045532865,0.8302995144506837,-0.49388662129815225,0.5579434420411575,-0.1954133390319889,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1.2749856205496546,-0.8641426226408914,-0.5407770619472103,1.7697603929850454,1.4879895842930644,-0.19426089482491019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
0.8452568429080222,-0.6048229226919151,-0.6020792861918272,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.30408563177190023,4.094090244988178,-0.17894442128386204,-0.2881005290905888,1.9239487134736457,-0.09937632177542881,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False
-1.3354689579727947,-0.8812295796142735,-0.365841446419889,-0.49388662129815225,-0.3721027002107493,-0.19195600641075275,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.27338879633591223,0.048501902760932,2.6245109557565427,-0.49388662129815225,-0.6627421196644703,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
0.564117976592377,0.24952492597719264,-0.365841446419889,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
-1.0121170486668123,-0.8229329028815578,-0.16698301167515628,-0.49388662129815225,0.20917613869669247,-0.19445296885942331,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.00015172224147267545,-0.253032632063459,0.23222903401539735,-0.49388662129815225,0.6741992098226459,-0.1954133390319889,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
0.21206119805296497,-0.9405313714630704,-0.6529152770288265,-0.2881005290905888,0.5579434420411575,0.18873472999425153,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False
0.2686266756600169,-0.45405565527971964,-0.5153590665287107,-0.49388662129815225,0.953213052498218,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.17461027573852314,-0.5545671668878499,-0.06680620620224584,-0.49388662129815225,0.4184365207033715,-0.19214808044526588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.6744127047441151,1.355151553666626,0.23222903401539735,-0.49388662129815225,-0.9533815391181911,-0.19234015447977898,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
1.6194440513508057,-0.8390147447388587,-0.6648766866375322,-0.49388662129815225,-0.2267829904838889,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.3012494047095346,-0.5545671668878499,0.5806050888689517,-0.08231443688302535,-0.017522608477209836,-0.1954133390319889,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
-1.0045187009285512,-0.8812295796142735,-0.06680620620224584,-0.08231443688302535,-0.6046142357737261,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-0.2522822748407436,-0.2027768762593938,-0.5901178765831214,-0.2881005290905888,-0.8371257713367027,-0.1658339377169684,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
-0.4557491420541684,-0.906357457516306,-0.6648766866375322,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
0.16984815506262785,-0.8892705005429239,-0.6394586912190325,-0.49388662129815225,-0.023335396866284254,-0.1954133390319889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0.24752015416484832,-0.1444801995266782,1.8769228552124348,0.9466160241547917,0.06385642896983201,-0.1954133390319889,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False
-0.0412170598890579,-0.6550786784959802,-0.6529152770288265,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.31083971865035404,-0.3203753448409063,0.45650546417862975,-0.49388662129815225,2.8830587976709245,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False
-0.6811667916225689,-0.3203753448409063,-0.5407770619472103,-0.2881005290905888,0.5579434420411575,-0.1800474162709393,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
0.5919785849659993,0.048501902760932,3.3720990563006508,-0.49388662129815225,4.626895314393249,-0.1954133390319889,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
-0.427888533680546,-0.4118408204043049,-0.6394586912190325,-0.49388662129815225,-0.6046142357737261,-0.1954133390319889,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.3581723036817057,-0.4037998994756545,-0.14156501625665663,0.535043839739665,-0.7208700035552144,-0.18427304503022796,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
0.06431554758678497,-0.8480607807835905,-0.6529152770288265,-0.49388662129815225,1.4879895842930644,1.9513981447211557,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2.132754654113305,-0.10226536465126349,0.8302995144506837,-0.49388662129815225,-1.0696373068996794,-0.19464504289393644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.3940264017824051,-0.2027768762593938,-0.365841446419889,-0.49388662129815225,-0.4883584679922377,-0.19502919096296267,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.0706744924764227,1.2546400420584958,-0.21632382631106742,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.1276351120722907,-0.6299508005939477,-0.5033976569200049,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1.3940264017824051,0.25756584690584305,-0.6529152770288265,-0.49388662129815225,-1.0696373068996794,0.3212658138083045,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.5756341841467261,-0.3535441436715893,-0.11614702083815696,3.416049130645553,-1.0696373068996794,-0.09937632177542881,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
-0.3713230560734941,-0.7053344343000454,-0.6648766866375322,-0.2881005290905888,-0.534860775104833,-0.13779112867805285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.8567730504623713,-0.8058459459081757,-0.44060025647429985,-0.49388662129815225,-0.30234923954185633,-0.19502919096296267,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0.11412693831538309,-0.45405565527971964,-0.14156501625665663,-0.08231443688302535,3.115570333233901,-0.1954133390319889,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
-1.0332235701619807,1.2375530850851135,-0.48994107111021096,-0.08231443688302535,0.09292037091520411,-0.19406882079039708,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
-0.8922320065742546,-0.3535441436715893,-0.3404234510013894,1.1524021163623552,-0.1395911646477726,-0.1952212649974758,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
1.795050310190608,2.0587321349235386,0.9798171345595054,2.387118669607736,-1.0696373068996794,0.2271495368968756,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.976658092554929,1.2636860781032275,-0.06680620620224584,-0.49388662129815225,-0.27909808598555863,-0.1954133390319889,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
-0.3367083608214179,-0.5465262459591995,-0.06680620620224584,0.12347165532453808,1.081094397057855,-0.08785187970464159,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-1.0821907000307718,0.5510594608015836,0.14550881435228083,0.535043839739665,-8.424330998658097e-05,4.937957307365662,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.31560183932624936,-0.7555901901041105,0.23222903401539735,-0.49388662129815225,-0.046586550422581925,-0.09226958249844336,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.655298149451505,0.22439704807516006,2.3254757155388996,2.387118669607736,1.2496652603410132,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
-0.7166257477344522,-0.45405565527971964,-0.3404234510013894,1.7697603929850454,-0.7208700035552144,0.22407635234466566,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-0.8778795719575399,-0.7807180680061432,-0.5901178765831214,-0.49388662129815225,0.5579434420411575,-0.1562302359913124,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.41353609906383126,-0.4118408204043049,0.9050583245050945,-0.2881005290905888,0.1568610431950227,-0.1954133390319889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.976658092554929,-0.9566132133203712,-0.5153590665287107,-0.49388662129815225,-0.2325957788729633,-0.1954133390319889,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.9639024821519566,2.159243646531669,-0.6648766866375322,3.6218352228531168,-0.18609347176036795,-0.1704437145452833,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
-0.7022733131177374,1.5813024547849195,-0.6274972816103268,-0.08231443688302535,-1.0696373068996794,0.8709817005848546,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-1.2865018281040037,-0.4037998994756545,-0.4660182518927995,-0.2881005290905888,-0.6046142357737261,-0.1913797843072134,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.5919785849659993,-0.28620143089414196,0.5312642742330406,2.387118669607736,1.1566606461158226,0.06273416335364466,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0.9862484064957484,4.11117720196156,-0.6020792861918272,-0.2881005290905888,3.3480818687968776,-0.1781266759258081,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
-0.3578148823165865,-0.6219098796652972,-0.6648766866375322,-0.49388662129815225,0.9067107453856226,-0.1952212649974758,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.4362394447727422,-0.9154034935610378,-0.5901178765831214,1.7697603929850454,1.1392222809485992,0.32933292325785557,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1.8870747439095432,0.9782333851361374,1.9262636698483457,0.535043839739665,-1.0696373068996794,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.772346964481697,1.304895797862561,-0.44060025647429985,0.3292577475321015,-1.0696373068996794,-0.1337575739532773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
-0.8289124420887489,-0.6048229226919151,-0.6648766866375322,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.450591879389457,4.337328103079853,-0.6648766866375322,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0.13523345981055165,-0.3455032227429389,-0.05484479659354009,-0.2881005290905888,-0.023335396866284254,3.2671052811360295,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
2.2171807400939794,0.4585888701221037,3.5216166764094723,0.7408299319472283,1.022966513167111,0.06042927493948723,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
0.810642147655946,-0.6882474773266632,-0.6155358720016211,-0.49388662129815225,-0.09308885753517726,-0.1954133390319889,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6764046709466736,1.8406221547338957,1.9143022602396402,0.7408299319472283,-0.6627421196644703,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
0.00015172224147267545,-0.6550786784959802,-0.6648766866375322,-0.08231443688302535,0.09292037091520411,-0.1752455654081113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
0.8317486691511146,0.048501902760932,0.8302995144506837,0.7408299319472283,1.662373235965297,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
-1.0121170486668123,-0.8229329028815578,-0.365841446419889,-0.2881005290905888,10.555939471249156,-0.19502919096296267,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2.4493524765408337,2.3602666697479298,2.6245109557565427,-0.49388662129815225,-0.9475687507291167,1.8330805394610736,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
-0.14674966736490078,-0.5465262459591995,-0.6529152770288265,-0.49388662129815225,-0.325600393098154,-0.1952212649974758,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.9411991364430455,-0.7887589889347936,-0.19090583089256777,-0.2881005290905888,-1.0696373068996794,-0.1954133390319889,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.08343010287939505,-0.4118408204043049,-0.6274972816103268,-0.49388662129815225,-0.6046142357737261,-0.1954133390319889,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.920092614947877,-0.7053344343000454,-0.2537032313382728,0.12347165532453808,-0.255846932429261,-0.15507779178423367,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
0.9862484064957484,-0.3535441436715893,1.129334754668327,1.7697603929850454,-0.6046142357737261,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
2.2880986523177462,-0.06005052977584876,0.2441904436241031,0.7408299319472283,-0.8196874061694795,-0.08785187970464159,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
-0.6110931402586094,-0.45405565527971964,0.6807818943418621,-0.49388662129815225,0.09292037091520411,-0.10782757929400609,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.2686266756600169,2.0587321349235386,0.9424377295323,1.3581882085699186,-1.0696373068996794,-0.1696754184072308,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False
0.07191389532504594,-0.5213983680571669,-0.6648766866375322,-0.49388662129815225,-0.3721027002107493,-0.1954133390319889,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.16785618886006934,-0.0017538530431331658,-0.06680620620224584,-0.2881005290905888,1.6042453520745528,-0.18235230468509675,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
-0.8854779196958008,-0.12739324255329607,-0.6529152770288265,-0.49388662129815225,-0.255846932429261,-0.1762059355806769,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.02562522242372,0.5008037049975185,-0.6529152770288265,-0.2881005290905888,-0.4883584679922377,-0.1952212649974758,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-0.8145600074720342,-0.8561017017122409,-0.6274972816103268,-0.49388662129815225,1.022966513167111,-0.1954133390319889,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-1.1387561776378237,-0.8812295796142735,2.3254757155388996,-0.49388662129815225,0.6741992098226459,-0.1954133390319889,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6744127047441151,-0.8390147447388587,-0.6274972816103268,-0.49388662129815225,-0.3721027002107493,-0.17870289802934747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.41353609906383126,-0.6048229226919151,-0.365841446419889,0.535043839739665,-0.1395911646477726,0.9141983583503067,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-0.7444863561080747,1.2546400420584958,0.08271141390657576,0.9466160241547917,-0.4883584679922377,-0.04002544511087465,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-0.9977646140500975,-0.8058459459081757,-0.4271436706645059,0.535043839739665,-0.255846932429261,-0.19445296885942331,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
-0.920092614947877,-0.5877359657185329,-0.041388210783746174,0.535043839739665,0.20917613869669247,0.285347969354351,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.7866993990984118,-0.7053344343000454,0.30698784406980817,-0.49388662129815225,0.5579434420411575,-0.1954133390319889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.022102504596447824,-0.45405565527971964,1.5778876149947916,-0.49388662129815225,1.970451020586241,-0.1954133390319889,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
-0.11804479813147122,-0.8561017017122409,-0.14156501625665663,1.7697603929850454,-0.8836280784492981,-0.09169336039490399,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-1.1809692206281608,0.8525939956259746,-0.2537032313382728,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1.6895177027147652,2.0587321349235386,1.8769228552124348,1.3581882085699186,-1.0696373068996794,-0.1954133390319889,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.49796218504450557,-0.8983165365876556,-0.21632382631106742,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.3725247382984205,-0.6470377575673298,-0.6274972816103268,-0.49388662129815225,0.4416876742596692,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
-0.9411991364430455,0.4505479491934533,-0.17894442128386204,0.12347165532453808,0.09292037091520411,0.07176164297576132,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
-0.7512404429865284,-0.8892705005429239,-0.44060025647429985,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.3645689691950403,-0.8983165365876556,-0.6274972816103268,-0.2881005290905888,0.5114411349285622,-0.17466934330457193,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False
-0.7866993990984118,-0.8641426226408914,-0.6274972816103268,-0.49388662129815225,0.5579434420411575,-0.18484926713376731,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
-1.0332235701619807,0.9531055072341049,-0.365841446419889,-0.49388662129815225,-0.7208700035552144,-0.11858372522674082,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1.3594117065303288,-0.8983165365876556,3.8206519166271153,3.6218352228531168,-1.0696373068996794,2.6856971786648143,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
3.533383420532692,2.6115454487682555,-0.6648766866375322,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2.104894045739683,2.259755158139799,-0.6648766866375322,2.592904761815299,-1.0696373068996794,-0.1479710525072482,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.9651418850005798,-0.8983165365876556,-0.14156501625665663,1.1524021163623552,-0.4883584679922377,-0.12338557608956884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False
-0.9699040056764752,-0.906357457516306,-0.6274972816103268,-0.49388662129815225,0.09292037091520411,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.8221583552102951,-0.906357457516306,-0.4660182518927995,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
-0.5545276626515575,1.5561745768828867,0.23222903401539735,-0.49388662129815225,-0.9533815391181911,-0.1954133390319889,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6063310195827141,-0.6550786784959802,-0.6648766866375322,-0.49388662129815225,-0.6278653893300237,-0.1954133390319889,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.920092614947877,0.10679857949364759,-0.552738471555916,-0.2881005290905888,-0.1395911646477726,-0.1954133390319889,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0.21965954579122596,-0.6470377575673298,-0.2043624167023617,-0.2881005290905888,1.953012655419018,9.408288386624022,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False
-1.2366904373754055,-0.8892705005429239,-0.5781564669744157,-0.49388662129815225,0.09292037091520411,-0.1954133390319889,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
